observer,adapt_lum,contrast,enhanced_contrast,enhancement,repetition,angle,answer,time
02,1.000000e-01,20,0,0,1,65,0, 1.00
02,1.000000e-01,20,0,0,1,85,0, 1.00
02,1.000000e-01,20,0,0,1,115,1, 2.03
02,1.000000e-01,20,0,0,1,85,0, 2.53
02,1.000000e-01,20,0,0,1,115,1, 3.48
02,1.000000e-01,20,0,0,1,85,0, 3.55
02,1.000000e-01,20,0,0,1,105,1, 5.37
02,1.000000e-01,20,0,0,1,75,0, 1.25
02,1.000000e-01,20,0,0,1,105,1, 7.61
02,1.000000e-01,20,0,0,1,95,1,33.10
02,1.000000e-01,20,0,0,1,95,1, 7.91
02,1.000000e-01,20,0,0,1,105,1, 1.50
02,1.000000e-01,20,0,0,1,85,1, 5.48
02,1.000000e-01,20,0,0,1,115,1, 1.20
02,1.000000e-01,20,0,0,1,95,0,11.59
02,1.000000e-01,20,0,0,1,65,0, 1.08
02,1.000000e-01,20,0,0,1,75,0, 1.00
02,1.000000e-01,20,0,0,1,115,1, 1.04
02,1.000000e-01,20,0,0,1,115,0, 1.24
02,1.000000e-01,20,0,0,1,105,0, 1.25
02,1.000000e-01,20,0,0,1,75,0, 1.00
02,1.000000e-01,20,0,0,1,75,0, 1.11
02,1.000000e-01,20,0,0,1,95,0, 7.46
02,1.000000e-01,20,0,0,1,105,1, 1.00
02,1.000000e-01,20,0,0,1,95,1, 2.45
02,1.000000e-01,20,0,0,1,105,1, 1.21
02,1,20,0,0,1,85,0,11.52
02,1,20,0,0,1,105,1, 1.11
02,1,20,0,0,1,65,0, 2.48
02,1,20,0,0,1,85,0, 2.04
02,1,20,0,0,1,85,1, 1.06
02,1,20,0,0,1,95,1, 1.08
02,1,20,0,0,1,65,0, 1.20
02,1,20,0,0,1,65,0, 1.30
02,1,20,0,0,1,95,1, 1.00
02,1,20,0,0,1,95,1, 7.89
02,1,20,0,0,1,105,1, 1.58
02,1,20,0,0,1,105,1, 3.07
02,1,20,0,0,1,115,1, 1.51
02,1,20,0,0,1,95,0, 1.66
02,1,20,0,0,1,95,0, 1.75
02,1,20,0,0,1,85,0, 1.05
02,1,20,0,0,1,105,0, 3.13
02,1,20,0,0,1,75,0, 1.00
02,1,20,0,0,1,75,0, 1.00
02,1,20,0,0,1,115,1, 1.00
02,1,20,0,0,1,115,1, 3.44
02,1,20,0,0,1,85,0, 1.08
02,1,20,0,0,1,85,0, 1.00
02,1,20,0,0,1,65,0, 1.00
02,1,20,0,0,1,105,1, 1.30
02,1,20,0,0,1,65,0, 1.00
02,1,20,0,0,1,115,1, 2.74
02,1,20,0,0,1,115,1, 1.51
02,1,20,0,0,1,95,0, 1.00
02,1,20,0,0,1,75,0, 1.33
02,1,20,0,0,1,115,1, 1.54
02,1,20,0,0,1,75,0, 2.44
02,1,20,0,0,1,105,0, 6.37
02,1,20,0,0,1,75,0, 1.00
02,1,20,0,0,1,75,0, 1.12
02,1,20,0,0,1,65,0, 1.20
03,1,10,0,0,1,105,1, 2.88
03,1,10,0,0,1,75,0, 1.00
03,1,10,0,0,1,85,0, 1.06
03,1,10,0,0,1,95,1, 2.39
03,1,10,0,0,1,65,0, 1.12
03,1,10,0,0,1,95,1, 1.17
03,1,10,0,0,1,65,0, 1.00
03,1,10,0,0,1,85,1, 8.24
03,1,10,0,0,1,105,1, 1.38
03,1,10,0,0,1,95,1, 1.35
03,1,10,0,0,1,85,0, 7.91
03,1,10,0,0,1,105,1, 1.34
03,1,10,0,0,1,65,0, 1.00
03,1,10,0,0,1,115,1, 1.53
03,1,10,0,0,1,115,1, 1.26
03,1,10,0,0,1,105,1, 1.30
03,1,10,0,0,1,85,0, 1.34
03,1,10,0,0,1,95,1, 1.13
03,1,10,0,0,1,75,0, 1.00
03,1,10,0,0,1,115,1, 1.80
03,1,10,0,0,1,65,0, 2.23
03,1,10,0,0,1,115,1, 1.00
03,1,10,0,0,1,105,1, 1.44
03,1,10,0,0,1,75,0, 1.81
03,1,10,0,0,1,105,1, 1.00
03,1,10,0,0,1,75,0, 1.00
03,1,10,0,0,1,75,0, 1.89
03,1,10,0,0,1,85,1, 7.01
03,1,10,0,0,1,75,0, 1.50
03,1,10,0,0,1,85,0, 4.26
03,1,10,0,0,1,65,0, 1.16
03,1,10,0,0,1,115,1, 1.76
03,1,10,0,0,1,115,1, 4.31
03,1,10,0,0,1,95,1, 1.35
03,1,10,0,0,1,65,0, 1.02
03,1,10,0,0,1,95,1, 1.15
03,1.000000e-01,20,0,0,1,95,1, 4.58
03,1.000000e-01,20,0,0,1,85,0, 3.50
03,1.000000e-01,20,0,0,1,75,0, 1.61
03,1.000000e-01,20,0,0,1,65,0, 1.00
03,1.000000e-01,20,0,0,1,115,1, 1.00
03,1.000000e-01,20,0,0,1,95,1, 1.06
03,1.000000e-01,20,0,0,1,115,1, 1.00
03,1.000000e-01,20,0,0,1,85,0, 2.01
03,1.000000e-01,20,0,0,1,65,0, 1.00
03,1.000000e-01,20,0,0,1,65,0, 1.00
03,1.000000e-01,20,0,0,1,115,1, 1.55
03,1.000000e-01,20,0,0,1,85,1, 1.14
03,1.000000e-01,20,0,0,1,75,0, 1.00
03,1.000000e-01,20,0,0,1,105,1, 1.49
03,1.000000e-01,20,0,0,1,105,1, 1.02
03,1.000000e-01,20,0,0,1,95,1, 1.82
03,1.000000e-01,20,0,0,1,115,1, 1.00
03,1.000000e-01,20,0,0,1,85,1, 1.00
03,1.000000e-01,20,0,0,1,85,1, 3.99
03,1.000000e-01,20,0,0,1,85,1, 1.69
03,1.000000e-01,20,0,0,1,95,1, 1.20
03,1.000000e-01,20,0,0,1,65,0, 1.00
03,1.000000e-01,20,0,0,1,65,0, 1.57
03,1.000000e-01,20,0,0,1,75,0, 1.16
03,1.000000e-01,20,0,0,1,115,1, 1.44
03,1.000000e-01,20,0,0,1,105,1, 1.44
03,1.000000e-01,20,0,0,1,75,0, 3.70
03,1.000000e-01,20,0,0,1,105,1, 1.89
03,1.000000e-01,20,0,0,1,95,1, 1.05
03,1.000000e-01,20,0,0,1,105,1, 1.13
03,1.000000e-01,20,0,0,1,65,0, 1.61
03,1.000000e-01,20,0,0,1,75,0, 2.04
03,1.000000e-01,20,0,0,1,105,1, 1.84
03,1.000000e-01,20,0,0,1,75,0, 2.20
03,1.000000e-01,20,0,0,1,95,1, 1.67
03,1.000000e-01,20,0,0,1,115,1, 2.60
03,1.000000e-01,10,0,0,1,95,1, 2.58
03,1.000000e-01,10,0,0,1,115,1, 1.10
03,1.000000e-01,10,0,0,1,105,1, 1.20
03,1.000000e-01,10,0,0,1,75,0, 1.42
03,1.000000e-01,10,0,0,1,75,0, 1.57
03,1.000000e-01,10,0,0,1,105,1, 1.14
03,1.000000e-01,10,0,0,1,85,1, 5.04
03,1.000000e-01,10,0,0,1,95,1, 2.51
03,1.000000e-01,10,0,0,1,75,0, 1.14
03,1.000000e-01,10,0,0,1,75,0, 1.25
03,1.000000e-01,10,0,0,1,115,1, 1.23
03,1.000000e-01,10,0,0,1,95,1, 3.99
03,1.000000e-01,10,0,0,1,85,1, 4.59
03,1.000000e-01,10,0,0,1,115,1, 2.86
03,1.000000e-01,10,0,0,1,85,1, 3.47
03,1.000000e-01,10,0,0,1,115,1, 1.96
03,1.000000e-01,10,0,0,1,65,0, 5.22
03,1.000000e-01,10,0,0,1,95,1, 1.85
03,1.000000e-01,10,0,0,1,95,1, 2.54
03,1.000000e-01,10,0,0,1,75,0, 2.43
03,1.000000e-01,10,0,0,1,65,0, 1.16
03,1.000000e-01,10,0,0,1,105,1, 4.57
03,1.000000e-01,10,0,0,1,65,0, 2.22
03,1.000000e-01,10,0,0,1,75,0, 4.65
03,1.000000e-01,10,0,0,1,85,1, 2.45
03,1.000000e-01,10,0,0,1,105,1, 2.71
03,1.000000e-01,10,0,0,1,105,1, 1.53
03,1.000000e-01,10,0,0,1,115,1, 1.10
03,1.000000e-01,10,0,0,1,85,1, 3.26
03,1.000000e-01,10,0,0,1,95,1, 2.53
03,1.000000e-01,10,0,0,1,65,0, 1.35
03,1.000000e-01,10,0,0,1,115,1, 4.53
03,1.000000e-01,10,0,0,1,65,0, 3.05
03,1.000000e-01,10,0,0,1,65,0, 5.09
03,1.000000e-01,10,0,0,1,85,0, 9.20
03,1.000000e-01,10,0,0,1,105,1, 1.17
03,10,5,0,0,1,65,0, 1.55
03,10,5,0,0,1,75,0, 1.24
03,10,5,0,0,1,85,0, 1.98
03,10,5,0,0,1,85,0, 4.16
03,10,5,0,0,1,85,0,10.03
03,10,5,0,0,1,95,1, 1.76
03,10,5,0,0,1,105,1, 1.57
03,10,5,0,0,1,105,1, 2.53
03,10,5,0,0,1,105,1, 1.20
03,10,5,0,0,1,85,0, 2.95
03,10,5,0,0,1,115,1, 1.39
03,10,5,0,0,1,95,1, 2.23
03,10,5,0,0,1,95,1, 4.29
03,10,5,0,0,1,65,0, 1.19
03,10,5,0,0,1,75,0, 2.53
03,10,5,0,0,1,75,0, 1.68
03,10,5,0,0,1,105,1, 1.64
03,10,5,0,0,1,95,1, 1.29
03,10,5,0,0,1,65,0, 1.00
03,10,5,0,0,1,75,0, 5.18
03,10,5,0,0,1,85,0, 2.18
03,10,5,0,0,1,75,0, 1.49
03,10,5,0,0,1,65,0, 1.49
03,10,5,0,0,1,115,1, 1.00
03,10,5,0,0,1,65,0, 1.24
03,10,5,0,0,1,75,0, 1.88
03,10,5,0,0,1,115,1, 2.13
03,10,5,0,0,1,95,1, 1.16
03,10,5,0,0,1,105,1, 1.61
03,10,5,0,0,1,115,1, 2.06
03,10,5,0,0,1,115,1, 1.00
03,10,5,0,0,1,85,1, 1.35
03,10,5,0,0,1,95,1, 1.00
03,10,5,0,0,1,115,1, 1.08
03,10,5,0,0,1,105,1, 1.82
03,10,5,0,0,1,65,0, 2.77
03,1,5,0,0,1,105,1, 4.49
03,1,5,0,0,1,65,0,18.37
03,1,5,0,0,1,105,1, 2.33
03,1,5,0,0,1,75,1,15.56
03,1,5,0,0,1,105,1, 2.06
03,1,5,0,0,1,85,1, 1.63
03,1,5,0,0,1,85,1, 7.33
03,1,5,0,0,1,105,1, 6.23
03,1,5,0,0,1,75,0, 5.16
03,1,5,0,0,1,75,0, 4.54
03,1,5,0,0,1,105,1, 2.70
03,1,5,0,0,1,85,1, 3.70
03,1,5,0,0,1,95,1, 5.29
03,1,5,0,0,1,65,0, 2.04
03,1,5,0,0,1,95,1, 3.79
03,1,5,0,0,1,75,1,13.22
03,1,5,0,0,1,115,1, 1.96
03,1,5,0,0,1,65,0, 3.60
03,1,5,0,0,1,65,0, 2.47
03,1,5,0,0,1,75,1, 9.28
03,1,5,0,0,1,105,1, 5.99
03,1,5,0,0,1,65,0,16.46
03,1,5,0,0,1,115,1, 4.16
03,1,5,0,0,1,85,1, 3.11
03,1,5,0,0,1,95,1, 3.41
03,1,5,0,0,1,115,1, 5.91
03,1,5,0,0,1,95,1, 7.56
03,1,5,0,0,1,65,0, 3.62
03,1,5,0,0,1,95,1, 3.25
03,1,5,0,0,1,85,0, 5.25
03,1,5,0,0,1,115,1, 1.93
03,1,5,0,0,1,75,0, 2.00
03,1,5,0,0,1,115,1, 2.27
03,1,5,0,0,1,95,1, 6.65
03,1,5,0,0,1,115,1, 3.33
03,1,5,0,0,1,85,0, 4.00
03,10,20,0,0,1,105,1, 2.02
03,10,20,0,0,1,75,0, 1.66
03,10,20,0,0,1,65,0, 1.31
03,10,20,0,0,1,85,1, 1.54
03,10,20,0,0,1,85,1, 3.59
03,10,20,0,0,1,85,0, 3.62
03,10,20,0,0,1,65,0, 1.23
03,10,20,0,0,1,75,0, 1.83
03,10,20,0,0,1,75,0, 1.14
03,10,20,0,0,1,95,1, 2.30
03,10,20,0,0,1,95,1, 1.08
03,10,20,0,0,1,75,0, 1.27
03,10,20,0,0,1,105,1, 1.15
03,10,20,0,0,1,85,1, 3.57
03,10,20,0,0,1,95,1, 1.00
03,10,20,0,0,1,115,1, 1.19
03,10,20,0,0,1,105,1, 1.21
03,10,20,0,0,1,85,0, 4.63
03,10,20,0,0,1,115,1, 1.53
03,10,20,0,0,1,75,0, 1.67
03,10,20,0,0,1,105,1, 1.35
03,10,20,0,0,1,115,1, 1.62
03,10,20,0,0,1,105,1, 1.44
03,10,20,0,0,1,75,0, 1.80
03,10,20,0,0,1,65,0, 1.28
03,10,20,0,0,1,85,0, 6.37
03,10,20,0,0,1,95,1, 1.00
03,10,20,0,0,1,115,1, 1.33
03,10,20,0,0,1,65,0, 1.00
03,10,20,0,0,1,65,0, 3.10
03,10,20,0,0,1,95,1, 2.52
03,10,20,0,0,1,95,1, 1.00
03,10,20,0,0,1,65,0, 1.69
03,10,20,0,0,1,115,1, 1.19
03,10,20,0,0,1,115,1, 1.44
03,10,20,0,0,1,105,1, 1.61
03,10,10,0,0,1,115,1, 1.00
03,10,10,0,0,1,95,1, 1.19
03,10,10,0,0,1,75,0, 1.75
03,10,10,0,0,1,75,0, 1.00
03,10,10,0,0,1,115,1, 1.95
03,10,10,0,0,1,105,1, 1.27
03,10,10,0,0,1,85,0, 1.00
03,10,10,0,0,1,85,0, 1.00
03,10,10,0,0,1,85,0, 1.91
03,10,10,0,0,1,95,1, 1.21
03,10,10,0,0,1,75,0, 1.06
03,10,10,0,0,1,65,0, 1.19
03,10,10,0,0,1,85,0, 2.94
03,10,10,0,0,1,95,1, 1.03
03,10,10,0,0,1,95,1, 3.79
03,10,10,0,0,1,75,0, 1.99
03,10,10,0,0,1,75,0, 1.24
03,10,10,0,0,1,65,0, 1.12
03,10,10,0,0,1,105,1, 1.51
03,10,10,0,0,1,115,1, 2.38
03,10,10,0,0,1,105,1, 1.00
03,10,10,0,0,1,85,0, 9.39
03,10,10,0,0,1,115,1, 1.30
03,10,10,0,0,1,105,1, 1.11
03,10,10,0,0,1,95,1, 3.64
03,10,10,0,0,1,115,1, 1.05
03,10,10,0,0,1,65,0, 1.21
03,10,10,0,0,1,65,0, 1.07
03,10,10,0,0,1,105,1, 1.17
03,10,10,0,0,1,65,0, 2.16
03,10,10,0,0,1,105,1, 1.14
03,10,10,0,0,1,75,0, 1.00
03,10,10,0,0,1,65,0, 1.14
03,10,10,0,0,1,95,1, 1.23
03,10,10,0,0,1,115,1, 1.02
03,10,10,0,0,1,85,0, 4.40
03,1,20,0,0,1,65,0, 2.08
03,1,20,0,0,1,95,1, 2.10
03,1,20,0,0,1,75,0, 2.09
03,1,20,0,0,1,105,1, 1.00
03,1,20,0,0,1,75,0, 1.18
03,1,20,0,0,1,65,0, 1.44
03,1,20,0,0,1,85,1, 2.21
03,1,20,0,0,1,105,1, 1.11
03,1,20,0,0,1,85,1, 3.88
03,1,20,0,0,1,95,1, 1.54
03,1,20,0,0,1,95,1, 1.75
03,1,20,0,0,1,105,1, 1.13
03,1,20,0,0,1,105,1, 2.67
03,1,20,0,0,1,115,1, 1.00
03,1,20,0,0,1,105,1, 1.63
03,1,20,0,0,1,65,0, 1.57
03,1,20,0,0,1,75,0, 4.21
03,1,20,0,0,1,115,1, 1.00
03,1,20,0,0,1,65,0, 1.32
03,1,20,0,0,1,115,1, 1.01
03,1,20,0,0,1,85,1, 3.31
03,1,20,0,0,1,85,1, 3.09
03,1,20,0,0,1,115,1, 1.00
03,1,20,0,0,1,85,1, 2.03
03,1,20,0,0,1,105,1, 1.97
03,1,20,0,0,1,95,1, 2.40
03,1,20,0,0,1,95,1, 1.81
03,1,20,0,0,1,75,0, 4.07
03,1,20,0,0,1,85,1, 4.26
03,1,20,0,0,1,75,0, 1.86
03,1,20,0,0,1,65,0, 2.75
03,1,20,0,0,1,115,1, 1.06
03,1,20,0,0,1,65,0, 1.11
03,1,20,0,0,1,115,1, 1.00
03,1,20,0,0,1,75,0, 3.90
03,1,20,0,0,1,95,1, 1.45
04,10,5,0,0,1,105,1, 6.27
04,10,5,0,0,1,115,1, 5.06
04,10,5,0,0,1,65,0, 3.31
04,10,5,0,0,1,95,1, 2.83
04,10,5,0,0,1,85,0, 1.33
04,10,5,0,0,1,95,1, 1.38
04,10,5,0,0,1,115,1, 1.00
04,10,5,0,0,1,95,1, 1.08
04,10,5,0,0,1,95,1, 3.10
04,10,5,0,0,1,115,1, 1.78
04,10,5,0,0,1,75,1, 6.20
04,10,5,0,0,1,65,0, 2.32
04,10,5,0,0,1,115,1, 2.76
04,10,5,0,0,1,75,0, 1.59
04,10,5,0,0,1,75,0, 3.04
04,10,5,0,0,1,65,0, 1.00
04,10,5,0,0,1,115,1, 1.70
04,10,5,0,0,1,115,0, 1.54
04,10,5,0,0,1,65,0, 1.64
04,10,5,0,0,1,105,1, 2.00
04,10,5,0,0,1,95,1, 3.07
04,10,5,0,0,1,85,1, 4.51
04,10,5,0,0,1,85,0, 1.47
04,10,5,0,0,1,105,1, 2.03
04,10,5,0,0,1,85,0, 3.90
04,10,5,0,0,1,75,0, 1.35
04,10,5,0,0,1,75,0, 1.83
04,10,5,0,0,1,105,1, 1.82
04,10,5,0,0,1,105,1, 2.49
04,10,5,0,0,1,75,0, 1.16
04,10,5,0,0,1,85,0, 5.88
04,10,5,0,0,1,85,0, 6.76
04,10,5,0,0,1,105,1, 1.54
04,10,5,0,0,1,65,0, 1.97
04,10,5,0,0,1,95,1, 1.03
04,10,5,0,0,1,65,0, 1.00
04,1,10,0,0,1,65,1, 4.74
04,1,10,0,0,1,115,1, 3.30
04,1,10,0,0,1,105,1, 2.17
04,1,10,0,0,1,85,0, 4.50
04,1,10,0,0,1,75,0, 1.51
04,1,10,0,0,1,105,1, 2.19
04,1,10,0,0,1,95,1, 2.62
04,1,10,0,0,1,105,1, 1.66
04,1,10,0,0,1,85,0, 1.31
04,1,10,0,0,1,65,0, 1.38
04,1,10,0,0,1,85,0, 2.36
04,1,10,0,0,1,85,0, 1.17
04,1,10,0,0,1,105,1, 1.24
04,1,10,0,0,1,75,0, 1.00
04,1,10,0,0,1,85,0, 1.43
04,1,10,0,0,1,95,1, 1.13
04,1,10,0,0,1,65,0, 1.14
04,1,10,0,0,1,115,1, 1.09
04,1,10,0,0,1,115,1, 1.00
04,1,10,0,0,1,65,0, 1.12
04,1,10,0,0,1,65,0, 1.06
04,1,10,0,0,1,95,1, 1.09
04,1,10,0,0,1,105,1, 1.04
04,1,10,0,0,1,75,0, 1.10
04,1,10,0,0,1,95,1, 1.27
04,1,10,0,0,1,105,1, 1.20
04,1,10,0,0,1,115,1, 1.00
04,1,10,0,0,1,75,0, 1.56
04,1,10,0,0,1,65,0, 1.00
04,1,10,0,0,1,75,0, 1.02
04,1,10,0,0,1,95,1, 1.00
04,1,10,0,0,1,115,1, 1.24
04,1,10,0,0,1,95,1, 1.15
04,1,10,0,0,1,85,0, 1.56
04,1,10,0,0,1,115,1, 1.00
04,1,10,0,0,1,75,0, 1.30
04,1,20,0,0,1,65,0, 2.70
04,1,20,0,0,1,115,1, 1.18
04,1,20,0,0,1,115,1, 1.61
04,1,20,0,0,1,105,1, 1.00
04,1,20,0,0,1,75,0, 1.39
04,1,20,0,0,1,75,0, 1.49
04,1,20,0,0,1,115,1, 2.45
04,1,20,0,0,1,65,0, 1.75
04,1,20,0,0,1,105,1, 1.37
04,1,20,0,0,1,85,0, 1.35
04,1,20,0,0,1,65,0, 1.19
04,1,20,0,0,1,95,1, 1.04
04,1,20,0,0,1,65,0, 1.24
04,1,20,0,0,1,115,1, 1.00
04,1,20,0,0,1,105,1, 1.00
04,1,20,0,0,1,85,0, 1.09
04,1,20,0,0,1,115,1, 1.29
04,1,20,0,0,1,105,1, 1.11
04,1,20,0,0,1,105,1, 1.26
04,1,20,0,0,1,85,0, 1.79
04,1,20,0,0,1,95,1, 1.12
04,1,20,0,0,1,85,0, 1.20
04,1,20,0,0,1,95,1, 1.00
04,1,20,0,0,1,105,1, 1.00
04,1,20,0,0,1,95,0, 1.34
04,1,20,0,0,1,75,0, 1.23
04,1,20,0,0,1,75,0, 1.14
04,1,20,0,0,1,75,0, 1.00
04,1,20,0,0,1,85,0, 1.00
04,1,20,0,0,1,65,0, 1.00
04,1,20,0,0,1,95,1, 1.97
04,1,20,0,0,1,85,0, 1.06
04,1,20,0,0,1,115,1, 1.36
04,1,20,0,0,1,65,0, 1.00
04,1,20,0,0,1,95,1, 1.00
04,1,20,0,0,1,75,0, 1.17
04,1,5,0,0,1,95,1,10.34
04,1,5,0,0,1,105,1, 8.59
04,1,5,0,0,1,115,1,11.53
04,1,5,0,0,1,75,0, 2.05
04,1,5,0,0,1,65,0, 1.30
04,1,5,0,0,1,75,0, 1.22
04,1,5,0,0,1,75,0, 1.10
04,1,5,0,0,1,115,1, 1.47
04,1,5,0,0,1,95,1, 6.36
04,1,5,0,0,1,75,0, 2.54
04,1,5,0,0,1,65,0, 2.23
04,1,5,0,0,1,105,1, 1.10
04,1,5,0,0,1,115,1, 1.32
04,1,5,0,0,1,75,0, 2.02
04,1,5,0,0,1,105,1, 1.90
04,1,5,0,0,1,65,0, 1.15
04,1,5,0,0,1,95,0, 3.77
04,1,5,0,0,1,115,0, 1.63
04,1,5,0,0,1,115,1, 1.00
04,1,5,0,0,1,95,0, 1.54
04,1,5,0,0,1,105,1, 1.23
04,1,5,0,0,1,105,0, 1.17
04,1,5,0,0,1,105,1, 1.00
04,1,5,0,0,1,115,1, 1.00
04,1,5,0,0,1,85,0, 1.00
04,1,5,0,0,1,65,0, 1.13
04,1,5,0,0,1,85,1, 1.07
04,1,5,0,0,1,75,0, 1.00
04,1,5,0,0,1,65,0, 1.00
04,1,5,0,0,1,95,0, 1.16
04,1,5,0,0,1,65,0, 1.29
04,1,5,0,0,1,85,0, 1.64
04,1,5,0,0,1,85,0, 1.24
04,1,5,0,0,1,85,0, 1.08
04,1,5,0,0,1,85,0, 4.08
04,1,5,0,0,1,95,1, 1.92
04,1.000000e-01,20,0,0,1,95,1, 2.81
04,1.000000e-01,20,0,0,1,115,1, 2.64
04,1.000000e-01,20,0,0,1,115,1, 7.12
04,1.000000e-01,20,0,0,1,95,1, 5.41
04,1.000000e-01,20,0,0,1,105,0, 6.75
04,1.000000e-01,20,0,0,1,105,1, 2.09
04,1.000000e-01,20,0,0,1,65,0, 1.08
04,1.000000e-01,20,0,0,1,75,0, 1.13
04,1.000000e-01,20,0,0,1,105,0, 1.10
04,1.000000e-01,20,0,0,1,115,1, 2.17
04,1.000000e-01,20,0,0,1,75,0, 2.50
04,1.000000e-01,20,0,0,1,85,0, 1.00
04,1.000000e-01,20,0,0,1,105,0, 8.11
04,1.000000e-01,20,0,0,1,75,0, 2.07
04,1.000000e-01,20,0,0,1,115,1, 1.97
04,1.000000e-01,20,0,0,1,105,1, 1.42
04,1.000000e-01,20,0,0,1,75,0, 1.05
04,1.000000e-01,20,0,0,1,85,0, 1.05
04,1.000000e-01,20,0,0,1,65,0, 1.55
04,1.000000e-01,20,0,0,1,65,0, 1.22
04,1.000000e-01,20,0,0,1,85,0, 3.57
04,1.000000e-01,20,0,0,1,95,1, 2.45
04,1.000000e-01,20,0,0,1,95,1, 4.01
04,1.000000e-01,20,0,0,1,75,0, 1.21
04,1.000000e-01,20,0,0,1,95,0, 1.06
04,1.000000e-01,20,0,0,1,85,0, 1.16
04,1.000000e-01,20,0,0,1,65,0, 1.00
04,1.000000e-01,20,0,0,1,115,1, 1.49
04,1.000000e-01,20,0,0,1,85,0, 1.00
04,1.000000e-01,20,0,0,1,105,1, 2.47
04,1.000000e-01,20,0,0,1,85,0, 1.66
04,1.000000e-01,20,0,0,1,65,0, 1.17
04,1.000000e-01,20,0,0,1,65,0, 1.26
04,1.000000e-01,20,0,0,1,95,0, 1.18
04,1.000000e-01,20,0,0,1,115,1, 1.00
04,1.000000e-01,20,0,0,1,75,0, 1.83
04,1.000000e-01,10,0,0,1,75,0, 3.87
04,1.000000e-01,10,0,0,1,65,0, 1.09
04,1.000000e-01,10,0,0,1,105,1, 1.36
04,1.000000e-01,10,0,0,1,105,1, 1.68
04,1.000000e-01,10,0,0,1,115,1, 2.86
04,1.000000e-01,10,0,0,1,105,1, 1.00
04,1.000000e-01,10,0,0,1,115,1, 1.89
04,1.000000e-01,10,0,0,1,65,1,24.70
04,1.000000e-01,10,0,0,1,115,0, 7.28
04,1.000000e-01,10,0,0,1,75,1, 1.50
04,1.000000e-01,10,0,0,1,115,1, 1.92
04,1.000000e-01,10,0,0,1,65,0, 1.41
04,1.000000e-01,10,0,0,1,75,0, 1.73
04,1.000000e-01,10,0,0,1,105,1, 1.91
04,1.000000e-01,10,0,0,1,95,0, 1.09
04,1.000000e-01,10,0,0,1,85,0, 1.85
04,1.000000e-01,10,0,0,1,75,0, 4.59
04,1.000000e-01,10,0,0,1,105,1, 1.81
04,1.000000e-01,10,0,0,1,65,0, 1.00
04,1.000000e-01,10,0,0,1,95,0, 1.15
04,1.000000e-01,10,0,0,1,105,1, 1.77
04,1.000000e-01,10,0,0,1,95,1, 3.90
04,1.000000e-01,10,0,0,1,115,1, 1.00
04,1.000000e-01,10,0,0,1,65,1, 7.39
04,1.000000e-01,10,0,0,1,85,1, 3.17
04,1.000000e-01,10,0,0,1,75,1, 3.47
04,1.000000e-01,10,0,0,1,85,1, 4.56
04,1.000000e-01,10,0,0,1,95,1, 4.36
04,1.000000e-01,10,0,0,1,95,0, 1.92
04,1.000000e-01,10,0,0,1,95,0, 3.93
04,1.000000e-01,10,0,0,1,65,0, 1.10
04,1.000000e-01,10,0,0,1,75,1, 3.80
04,1.000000e-01,10,0,0,1,85,1, 1.34
04,1.000000e-01,10,0,0,1,85,1, 2.15
04,1.000000e-01,10,0,0,1,85,1, 2.86
04,1.000000e-01,10,0,0,1,115,1, 1.61
04,10,20,0,0,1,95,1, 3.98
04,10,20,0,0,1,85,0, 8.74
04,10,20,0,0,1,105,1, 1.00
04,10,20,0,0,1,105,1, 1.40
04,10,20,0,0,1,85,0, 1.00
04,10,20,0,0,1,115,1, 1.25
04,10,20,0,0,1,65,0, 1.09
04,10,20,0,0,1,75,0, 1.25
04,10,20,0,0,1,75,0, 1.26
04,10,20,0,0,1,115,1, 1.00
04,10,20,0,0,1,65,0, 1.72
04,10,20,0,0,1,95,1, 1.39
04,10,20,0,0,1,115,1, 1.00
04,10,20,0,0,1,105,1, 1.00
04,10,20,0,0,1,65,0, 1.48
04,10,20,0,0,1,105,1, 1.47
04,10,20,0,0,1,85,0, 1.99
04,10,20,0,0,1,115,1, 1.14
04,10,20,0,0,1,75,0, 1.00
04,10,20,0,0,1,85,1, 3.17
04,10,20,0,0,1,115,1, 1.29
04,10,20,0,0,1,75,0, 1.00
04,10,20,0,0,1,115,1, 1.00
04,10,20,0,0,1,65,0, 1.00
04,10,20,0,0,1,75,0, 1.00
04,10,20,0,0,1,85,0, 1.36
04,10,20,0,0,1,95,1, 2.03
04,10,20,0,0,1,95,1, 1.48
04,10,20,0,0,1,75,0, 1.16
04,10,20,0,0,1,105,1, 1.00
04,10,20,0,0,1,95,1, 1.25
04,10,20,0,0,1,85,0, 1.00
04,10,20,0,0,1,105,1, 1.15
04,10,20,0,0,1,95,1, 1.27
04,10,20,0,0,1,65,0, 1.00
04,10,20,0,0,1,65,0, 1.00
04,10,10,0,0,1,65,0, 3.05
04,10,10,0,0,1,65,0, 1.00
04,10,10,0,0,1,105,1, 1.00
04,10,10,0,0,1,75,0, 1.40
04,10,10,0,0,1,105,1, 1.00
04,10,10,0,0,1,95,1, 1.37
04,10,10,0,0,1,95,1, 2.62
04,10,10,0,0,1,115,1, 1.32
04,10,10,0,0,1,75,0, 1.00
04,10,10,0,0,1,85,0, 4.06
04,10,10,0,0,1,65,0, 1.24
04,10,10,0,0,1,115,1, 1.00
04,10,10,0,0,1,105,1, 1.77
04,10,10,0,0,1,105,1, 1.42
